Country,Year,CO2 Emissions (Metric Tons),Renewable Energy (% of Total),Forest Area (% Land Area),Energy Intensity (MJ per GDP),Air Quality Index (AQI),Recycling Rate (%)
Country B,2008,85970.70160367395,38.218175812722336,64.92133269945263,462.8968734364641,124.59637291543973,85.87710324031806
Country D,2013,99336.77452516966,17.51514607380875,51.31432672521359,491.76245402002394,103.3242785252028,20.847060056094353
Country A,2003,82554.05837552858,30.84764093919584,44.626564940215545,416.9942606728061,82.18854676175147,19.666424182262567
Country D,2008,85928.83653668534,34.283898007179836,48.135254863501814,302.9470484584825,149.67134673158432,31.807810578098525
Country C,2012,64463.835850847834,31.063077393576304,34.77476723191611,467.6480791853919,136.31266104210397,63.231511438646244
Country A,2017,92620.92993098863,16.31001106867795,62.766089097595675,130.15072331149844,133.47078858292872,53.82508051028143
Country A,2014,8395.162414109416,18.267687042185308,57.263451251676436,363.42323583851646,98.07039209973107,17.696556822419687
Country D,2009,77838.7669806491,27.00227045358021,52.12332161669577,257.21047239310604,123.5910416661392,45.38401931842501
Country D,2015,68717.47169173718,23.402518080723084,66.58712991135673,115.13701545934123,70.30625429168556,15.354582910652352
Country E,2011,9710.572199780212,32.05351565249585,48.905543027133774,83.8444942256007,69.58206595071604,78.15227828729468
Country B,2019,56677.49000276554,21.36030074398961,45.59385542726584,266.33382667489485,137.04637198014382,18.56894233827383
Country E,2004,53930.732846997606,35.784415655791676,68.7846701167004,157.53614178469553,101.62000160152822,47.703864942647
Country C,2001,70695.75138231278,22.957612151102506,30.30070566331933,162.72781644641128,71.23041483214013,50.83708652947304
Country B,2009,12365.484102871393,11.201238421443772,27.09840865988523,194.09759930236194,131.43874927678112,52.41010178102377
Country E,2000,81501.48460619914,10.52092227654837,28.114143476689172,373.2638985114327,83.1064828039296,58.73239316707327
Country E,2006,18243.326991092945,29.40227758253643,69.47210040080981,123.84032069933731,77.9971059594366,66.12659367073087
Country D,2016,44773.1382788779,26.216593548454775,52.61255274488472,372.90014854598246,33.14052103998881,10.34864053065629
Country E,2015,88722.36071265543,26.282339300688662,35.29614409407566,402.2194671655872,111.48030261397143,12.473149391213871
Country D,2023,58250.50252207216,33.70027048085336,32.44889021746778,317.5160433557837,93.91709434987571,58.92411167604695
Country A,2002,41061.13680669976,21.271607039191586,22.83192950453359,161.40088787857835,67.41949442363986,24.571363491169926
Country B,2013,9579.212994354493,39.86340992784954,26.597366435200378,73.18963770538828,46.71617174609413,76.54760912821135
Country D,2009,68865.98413416356,38.36590301829557,65.40862906683932,233.57530021997752,51.88987490543917,60.20093191558274
Country E,2021,98721.94270414447,10.38885301473474,57.36705303597949,431.35034940455466,56.98344177363144,88.43205829500627
Country D,2006,91620.65788204638,36.87228304596269,67.07798672519984,95.8416201930174,133.8244268541158,68.24034323138488
Country A,2016,73143.12736947565,30.416489511103215,41.186546822760434,385.1738470574766,87.67632801302476,17.257152991300746
Country C,2005,15002.821534314779,25.06271010448105,50.06186230306051,260.550413593796,113.45965332848337,23.67807540338515
Country C,2022,27746.808873037447,27.482424222821276,44.18356294994953,454.4748835419988,85.35821055326363,13.72391178062256
Country A,2021,22750.656848062266,35.25572089792964,64.069269824391,210.28914441841096,86.84768269844899,69.29406924934409
Country E,2003,38768.85582428631,38.53112176219071,69.56909435864065,367.136974518896,128.65774498574137,20.14586279805964
Country B,2016,27374.136640195873,26.810008742093274,66.63876038251848,383.05371940421634,122.5388076288418,63.101399480957674
Country B,2008,28221.747367310854,15.438743415657697,49.902792389130994,139.43377083929056,57.85658113832835,54.43181954124499
Country D,2003,63589.34386066354,29.192619514667946,23.090098859411082,121.16611658427648,105.08637712666244,60.66381124947934
Country C,2006,35276.75231633143,12.28656905165742,50.87633065110733,91.72901624322616,111.6225858189711,50.693591847432785
Country A,2022,69330.47326488495,29.054162105046032,24.852371076555794,365.7120544974504,78.57641345002962,11.042296872013786
Country E,2001,95049.51761888714,34.2583540758062,26.94107368178496,296.66770460608143,38.19981088226891,30.257446058497017
Country A,2016,65655.4020782577,20.59994309457661,29.56723490945675,89.02344764460753,74.56858064869625,80.79854693830544
Country C,2023,76407.38433498527,12.13553272765521,38.17467105273785,188.75036790512758,72.99662367342742,84.34148545280775
Country A,2007,76400.1394518696,30.766783852387185,49.58932418252478,114.05588872198064,112.8755497266293,17.77678306761958
Country A,2022,36416.76489793454,20.179862505057372,36.6776837086869,91.70646038886528,127.14213778953784,86.21029587569959
Country A,2014,6421.0094863763725,17.47289955641655,42.61335536680163,184.4470240719055,77.52189083204206,63.64208414188074
Country D,2014,10229.556484450371,30.67545276829726,22.364451654246714,93.33320540732241,107.48595041107518,83.80460589355846
Country E,2007,31795.72383403305,39.08759406726385,50.9878900362211,167.0837005752695,107.1401493991598,42.09311504650032
Country B,2015,70506.60244747181,32.35967132277213,52.8515882752971,298.7236249355742,107.77861817796138,18.139603404990208
Country E,2018,91134.89817158779,24.740501216781265,24.969507402497403,302.4068930313904,96.51708050088278,34.196261114711774
Country C,2010,96085.8349081209,28.015321672724443,59.25585779965989,125.60103538852114,105.50594116077536,65.17452137579595
Country B,2001,7455.623064806978,14.268367260573665,52.37297788309927,135.95608365869697,134.12249386897062,73.61771991191316
Country D,2022,99058.28833511326,34.39639857048424,44.48647146406817,434.73720559490926,140.61947359673496,14.009782633364827
Country B,2023,35637.2357438859,28.128850318342565,47.6429937090773,125.12070442711976,41.01593187576454,48.956133607061375
Country B,2016,85080.84168233596,38.97491193994052,45.15228672763978,70.58366004560533,31.41030882678804,15.149336175473529
Country B,2015,22128.068766194134,39.38450104869844,22.6896471863867,160.16938257523427,92.26989770103495,79.08906433819371
Country A,2014,10975.334472651622,20.637600773212093,56.757473046544185,309.39188083750645,79.53748320054476,48.107105982086054
Country C,2012,40943.76528595531,39.656378065380125,45.59053184402684,53.25100911253754,84.14033280303778,83.18574610024739
Country D,2014,86597.91191041583,38.70500584307771,28.641192674847908,493.24418123961993,85.02062404251755,16.286305031734692
Country C,2003,25978.367008392524,29.194958914154082,54.036542687339974,153.6753247346644,137.42263098364563,36.437598782102754
Country A,2015,19625.945946425007,20.003932853774685,54.75328030310275,157.15288777815303,106.39524800849263,64.12307464905824
Country D,2011,91431.4112502681,32.60020662243307,30.67477347064283,382.37787486808986,83.08080903902938,33.48688648159961
Country A,2003,94142.03424903861,18.137116940684074,59.82475363622216,161.68058906664893,84.57392517994334,77.32468322887851
Country D,2002,6192.078922946348,28.895316900237418,42.82523629405074,228.2681190844119,131.34031534781803,88.94669586153849
Country D,2021,74106.39505447075,10.737448413986922,29.030480625352876,294.7634098912563,56.04674751899834,32.497567944817405
Country E,2016,34374.73497028603,28.857483896325206,52.881000165651955,59.84261233426752,31.76957910411081,38.886229163501014
Country A,2021,40596.91514688301,38.54824854200685,49.83634822671738,426.7816817683027,87.38008598981808,87.38764317221658
Country C,2017,49564.78262039154,17.05429128118659,28.520316291172747,280.4228503158199,145.25651507002618,38.644888527844934
Country A,2017,45545.14216657935,33.34538460147333,63.61744498888339,190.81354054049808,127.72464482594015,54.47892106589374
Country A,2022,53922.5095733,18.802706497468048,62.7267166353186,229.90398255969842,79.00742688570514,71.5393332987511
Country A,2016,60324.36299530155,31.235492461859245,61.812229392802145,75.12112501145378,51.01189091052831,45.067580349260396
Country E,2011,49231.5729596028,30.999171096205764,39.96139294815506,373.0914964607941,98.41622756890068,39.80863593007275
Country E,2022,71648.53634650416,15.542132250714356,61.231138737817005,292.7769795114043,135.56454761482865,49.647067685403876
Country E,2020,73267.15797000349,27.913837312630598,62.239765419068526,461.2961485944956,116.07282789547733,72.36159064305471
Country E,2023,46834.12375548854,35.77506859339461,69.82701360561506,258.8840779684922,94.82402675742337,34.97298217729952
Country A,2003,18533.999068275316,21.47599208318684,67.88023090868242,422.7806892623293,118.18518238236477,38.06459976948063
Country C,2011,65860.69752541166,31.308308540467376,39.14236675188522,134.747844935062,145.7585618047355,25.131144304328394
Country B,2022,78430.88767331735,30.232901057036393,29.910212491526217,75.42921440648179,96.32322108633701,66.1294000066221
Country A,2021,65620.40451437523,17.72542005401811,34.623119642818786,476.79805569399923,96.64175341636584,81.95603752240919
Country C,2020,60865.202755447484,37.559306793571096,44.73906133329463,165.63113922542132,87.43239826038484,24.859193671996678
Country B,2019,26794.1391672876,26.90536252348819,60.272881692855606,425.11267620470613,97.99355728522856,12.767162965103536
Country B,2014,66288.01887782954,20.658779704165724,56.14920278630475,165.800174062642,106.21946741876249,40.50165266138056
Country E,2022,36811.340384740135,14.930751271073103,59.38563794056806,120.12876280329482,54.51350122807162,42.81238119832193
Country B,2015,92358.09196726208,24.20375057259307,38.99631864943011,379.63890259435084,98.16350324137669,61.66908214249567
Country C,2004,67103.40881219818,31.903403137051,32.34523221414765,400.28275854052083,31.614881130501185,16.847279919054277
Country E,2020,31427.069287288756,28.70920809312964,21.206483685922986,429.6257310156795,142.55152162682953,75.7198724559803
Country A,2014,49928.05638957336,31.811576786582897,51.30918110394142,439.19090718991816,34.540715485082735,55.918944570933824
Country A,2016,85425.22120907922,33.75282256901153,59.751886791656275,267.40903740655,144.97837081143882,53.677673500710696
Country E,2017,36869.07536235151,23.2301429946832,64.45702470450414,230.09760117416948,146.27913207898456,35.30904269719922
Country E,2004,54916.85416447621,25.60498552072877,43.81189416756951,387.93603485299775,93.21482759720956,39.221401050701104
Country B,2012,69568.64745889464,39.592663347426715,66.38228891036273,306.22384031991623,69.8901815827829,14.434180042739744
Country B,2018,76680.28718854046,39.04154187462596,30.12060308161793,484.37786657984935,52.19408599759227,70.30038220502985
Country C,2012,21519.75663115076,22.44451374276577,45.71890615722654,219.12620509365763,49.46096344446805,58.37892507404355
Country E,2017,58689.46894434246,30.555385726194853,30.688387243490705,69.293988885662,58.552072736393825,88.11428060283238
Country A,2013,91658.99054713912,18.027705349835585,29.40377562929835,315.18705772645677,87.14478200747394,38.28494180842397
Country C,2003,96994.17924342092,14.580926369069452,67.66940660011758,209.0613195496122,119.14777662253603,63.2994972445056
Country A,2003,67333.77904313903,33.05203667871201,60.88703443650489,204.20315311761692,77.84755056433755,83.56362377134448
Country A,2019,98447.77639519864,23.08539908254073,20.58999482206323,304.03358523414965,123.72144983120981,66.93447112687241
Country C,2019,59219.84865273337,15.311584109500568,33.42564975692285,464.8015812103965,97.75033764237749,13.224841975636483
Country A,2018,47047.47782918866,32.765437705616414,30.256762552686144,170.13122624608263,32.3132370823643,60.578944203646834
Country E,2012,57400.80860008336,37.4551107938207,27.35670900722963,220.81701853736274,45.81497813525946,53.63128114275771
Country E,2011,15992.677455034598,37.998205013732104,54.87062146823213,451.0623426069276,98.66996036019623,49.945067063744375
Country C,2006,43163.012370111835,27.890011253878587,48.341891566773334,452.848611067907,49.33986893256458,54.243517410011776
Country A,2011,48548.480037900226,24.389233869246205,42.696728537505535,155.5650814071327,102.99740444684346,46.84526614708538
Country A,2020,85619.64087849292,14.255997584854168,29.47485292199071,367.8487642486234,83.43367964762888,65.34657861149783
Country B,2003,77071.61631053248,33.7836941276831,33.88090281408283,237.0024244471612,112.80986886869671,11.193032224079085
Country D,2001,62135.52559635607,38.35969456300869,37.80505245122964,471.20024898779064,64.97244703222916,25.08477700303225
Country C,2001,37991.33731324565,36.6838124085219,59.27413429161522,379.5103901467667,128.5950240062046,39.23085030135422
Country A,2004,22768.285640802424,32.55350363313012,69.45947167867847,272.4589739035249,76.66611460011259,46.213381622242046
Country C,2022,38037.67698688965,10.13706587772328,29.19885273381349,417.8351069607392,125.5977568662531,20.438907840182814
Country B,2009,69581.38674111753,22.232526238220224,37.076133444665174,499.04534252089616,32.32449557188575,75.61167820458239
Country C,2009,29988.590913078144,22.321425151054235,34.01007732723062,251.16948760836988,77.17009187388021,84.35130971424536
Country E,2008,45554.23609237076,36.831046988791954,22.20336972961378,218.08058317990208,56.42261181737538,70.09723914888951
Country A,2012,41743.172313759795,11.96952150757145,30.96094284673277,323.16624446218987,83.24163824105479,84.30544386629775
Country B,2006,77731.05606015072,25.9366775164578,65.08069716924032,357.3871115406564,143.61719401533415,69.45770980680305
Country E,2004,88959.77091471372,14.084032117813514,62.142908943619815,367.0018358429849,49.07487138991211,45.284481504353295
Country D,2009,71440.24089704281,29.868817427979167,28.379865755737814,263.1123048390306,40.55955323193244,41.450637868943375
Country D,2009,37452.214788638244,33.76766464534543,38.30815063081452,199.53175184921338,37.019538987384024,23.311950551707827
Country C,2005,46151.81965270929,29.25877635914894,35.54015276359804,419.8661362318309,44.803196978864676,16.9157632823417
Country A,2018,18618.264635103536,33.83755423061878,27.387040402707825,481.2171387853149,37.43492078335389,27.56946256360444
Country D,2020,20969.257537827936,28.224888931956407,51.11041048189137,438.79183398691504,112.16856495780534,52.57085857873835
Country B,2007,20607.793915018927,15.695173314246293,47.86488801826434,357.0594019524207,44.08821061180025,20.795772089041506
Country A,2000,17405.70396832447,21.47990555507124,41.34956663691858,212.06755269552158,53.69278948882336,86.09308368284636
Country B,2016,22060.216708367367,38.70606448591765,62.774916405411034,330.1174066023965,107.4637139038611,27.480196564116337
Country B,2006,24255.379244943975,18.645247383340198,50.985567000645375,95.52202857721211,83.53894600321189,76.69051162607443
Country B,2013,15625.364660775127,11.8858715279005,32.963684128370325,290.26083775641223,36.559772349731816,75.50551702854064
Country D,2020,65824.76857900157,21.544899246866578,38.68523685999344,401.54774019038047,146.48089370713882,21.296306471070654
Country C,2020,99088.14578530897,20.989213565323436,27.507836489156656,162.97661606165178,101.99172423677761,66.85942780965806
Country D,2016,88522.74074196433,24.109264471972534,49.56866365550819,275.69042103463806,103.65498515271528,75.92910695214323
Country D,2008,9332.25876347819,26.809102662436377,49.33145439853072,82.97341088665428,132.3099566776658,80.7429889422146
Country C,2016,45190.58687368885,39.77269799521268,63.50918429862006,427.3236366480206,139.09121109518827,86.31836833453205
Country E,2004,86634.50502711337,32.68701826558051,62.790835052100626,207.60438669781794,36.85084297341257,84.4082771564817
Country B,2019,17794.10770923966,11.076722927731309,61.84710167299739,311.99354079213043,38.20155625099808,34.8909646016126
Country E,2007,85526.28893194406,31.38136984619538,47.44761598507651,220.34067802230223,123.18611059682753,31.41247573023259
Country B,2005,61306.56059460043,34.72695245235275,52.600990537872164,318.9201648945102,113.50016166269691,41.802433303519244
Country E,2010,93473.36249663062,36.86892216653159,58.777097198413905,384.88908218392555,56.01748916517322,47.20050145355759
Country B,2018,88223.71585512039,22.720183087072037,24.58424154778429,197.06657107128373,68.54724436359592,28.71080135384183
Country C,2003,69318.26059557816,19.408767043175487,35.029894758892794,283.6676185006945,103.32491393970524,16.88665568194164
Country C,2017,67493.15268790607,35.17974378169714,28.45449714098359,407.6935414440053,124.67886466585185,62.526913830937744
Country C,2000,25250.599227231272,33.32846228075616,45.57338471730529,359.5331297343262,102.37876986154117,23.93926273481341
Country A,2012,16091.53188001081,26.08127349897477,61.88339783163039,75.68283252639061,125.03623271160244,83.19197456480757
Country B,2013,44462.375847035844,13.536483532454566,31.5355984824879,305.94147275890174,57.43416510629108,33.014784248642314
Country C,2023,22725.10375184685,29.552840172043034,56.54517675853638,219.35015295361256,69.73372517433518,25.814899272237586
Country E,2000,14729.5881793871,11.970026992986226,40.29119981932442,368.95106604904424,42.194775144092446,25.53265219302114
Country A,2010,33721.039660924886,13.011004140705017,65.15374501793568,57.50052826475946,148.17773183928082,33.157479506399696
Country A,2016,86746.5445656816,19.934207167756945,51.339477042329776,198.7685627297219,127.0788307423428,58.97326314626522
Country C,2003,6629.074631744316,21.135264906041872,68.82765027978317,88.92188410676937,115.89456611651535,88.26535913076752
Country D,2011,32800.579763606685,23.8592211667084,32.28348878638905,464.22135855512244,53.377495793908984,48.90148355891016
Country C,2009,45284.95759537676,20.174288776562463,66.19791891193978,444.42480578547884,113.84206466646795,57.974238727487936
Country D,2005,53504.126213452226,11.01364466303558,37.852788232402716,485.6399061123768,133.48953384616962,77.40795098745542
Country C,2000,22249.863296383977,14.722470532772007,51.09837311501895,339.5607327726621,127.24186840120238,36.72299557181448
Country B,2006,96600.91898461296,13.453358974961029,28.725410672362017,413.17198864566467,120.56224433862454,24.390133801750338
Country E,2020,59992.939139358,22.935507956978782,57.98925600694121,325.3409383997769,76.45883685321421,44.69015888621482
Country D,2015,54600.50197041919,16.363867815449936,68.91252170183253,271.4197125202863,122.03570714444797,35.49541377424738
Country D,2023,5838.14594838241,18.806358786849003,59.37130581960598,425.2192039430065,88.14871469271365,79.29037665019385
Country A,2013,51142.96104262067,24.147023900941786,50.789837124680204,399.27479734150484,78.54306685784208,88.23518770121159
Country D,2022,84578.70979824249,17.066855794315842,42.4106987706535,379.97456373068803,145.7738783749807,65.06534326618251
Country B,2019,25866.231589868057,17.37787313158178,37.2618153903377,452.2599150772748,47.60038683546907,62.300860788611494
Country E,2019,38364.718996709234,34.99432532159706,40.95063082592581,467.9348790290957,133.766274340218,67.13769364896439
Country D,2005,6954.289145331078,26.442606041819488,36.41441563825012,250.37928567031062,68.65203413096009,47.413267278573784
Country A,2021,97808.11385221055,35.7027835473999,61.63549335024794,177.2695880380661,91.96952964083205,60.303561273088505
Country E,2004,11331.920727163877,25.43577745657631,64.6555561613749,280.30349722462705,73.55231837513524,15.700880072407895
Country D,2023,90331.0067714091,37.277926972699646,67.48288428548693,91.87978924218758,90.3837012962553,49.475910639471806
Country B,2020,34733.832847143196,17.642262144790045,40.91811609539251,472.1722076862786,128.2083076195633,36.58932962917408
Country B,2017,60817.858188658465,28.50010100341603,47.310960171754616,492.73399486589784,51.96158509556742,14.25442752623141
Country E,2014,69534.97629677033,25.096953215616367,48.84477105212444,343.71718741028496,120.57516692419496,53.58210462604788
Country A,2005,18378.770905955877,37.56072780049579,52.55440886891694,385.7727627379028,83.50667662802425,38.82051816344324
Country B,2018,47157.14088913187,22.554387335719934,20.12281704459365,195.65242501053518,142.19403027030876,57.249108385126874
Country C,2000,35919.279523431025,35.64471439799703,62.134483571683425,439.82035595388305,95.63848175556808,51.05440546226745
Country C,2000,10377.234232519208,26.91712151817592,33.40703270162321,455.1361417328591,34.9650481180676,32.09757251188932
Country D,2012,84153.39716735217,31.25628855581492,43.60820343731413,84.60601323567785,139.22473126470044,53.198676395632546
Country B,2002,9290.936867260385,36.606792793586685,62.0784128522592,109.14974062688303,140.93916254819572,40.3019289294332
Country C,2009,67059.50615096735,39.90719244114385,69.84280734753449,167.3838211871951,51.5905627643849,83.68928607230777
Country D,2020,34837.35075988546,31.934186759431586,59.744175239275954,366.6535127835857,146.71948946076378,40.05066419693301
Country D,2002,23252.286084177325,19.43565858753348,21.241661864298827,132.51410274811548,83.49593783055708,13.211992950287632
Country D,2008,68373.17487687682,18.97035979876329,38.4377085390453,149.03604458893523,139.7303652872337,71.08582022750376
Country A,2007,59581.08287998955,19.273114746758928,32.36053180665024,221.83860179676526,73.68936329584695,87.09467113862793
Country D,2002,34949.34445060884,12.937249608984947,68.20658664527195,325.23636078687156,32.722044048796484,23.550705608011988
Country A,2012,53731.271084627726,11.60796675786608,33.211445823881704,489.33921415802615,125.40245845667447,87.82266965419825
Country C,2005,28392.524614589896,27.42528628971093,67.16750951697216,402.75261225856275,136.29734695298072,59.375508575341314
Country D,2012,87051.16360525576,34.31765581665077,66.87587567509503,301.2365825284593,49.53703850502679,77.7908657153987
Country C,2022,34812.78413108035,11.084036194460806,61.970515646265525,72.22379783670365,96.4777125296653,47.83162686044274
Country B,2019,28289.53780739548,26.999028892655215,24.903588334912037,282.57796120119366,129.78699051070285,59.801726514574945
Country A,2019,76424.20255066686,21.152833636684875,20.099761400324226,141.83833533495144,85.38549158799424,77.28462891923986
Country C,2011,6671.286359421914,36.77455607672856,59.69415421068568,185.0310727968812,124.6039045664561,88.62400357322466
Country D,2012,30461.114548177156,14.361607866426587,62.164952879563295,162.887309362746,106.57119487105773,24.78378268254638
Country C,2001,40662.54596186145,26.902960150286372,68.10908466158071,206.35165643162986,116.48765142040814,81.89972963937575
Country D,2020,88812.60637018127,39.127621209843774,30.919130572638956,78.01690125329108,140.2579033354101,63.38175194825113
Country E,2023,95291.9712420927,20.35098899395188,56.65732339621245,309.5770122700907,80.0188025999075,85.7488912167742
Country A,2022,73065.40685682524,32.253307338805165,45.95322087155972,70.5888700656045,122.5169873049106,35.44854451327011
Country B,2015,51790.51919591768,36.47353465120256,36.42411025980374,347.26259407600725,115.52202486943624,29.407515242666502
Country C,2022,65859.04716048042,15.586316874151862,50.31455050295123,378.8610493004814,82.67867998744137,39.24187691313281
Country C,2005,44330.09990972664,39.77581540786012,47.40996967939827,268.72881868130077,75.74087199230944,80.75994443512658
Country E,2018,33388.45402562345,34.281599951170904,34.61471996390015,401.5657013982111,135.7625600618566,46.770615964607735
Country D,2020,95315.3664732647,14.126927743376188,33.42312310659008,485.32581457226803,54.568739920654146,86.1180543623182
Country B,2012,15962.071755942761,19.32654101544513,44.329011207363564,203.0236748741559,68.22085266658054,29.387207566672267
Country D,2016,37907.38896476036,28.74910115072031,43.70182542430397,328.5081158567747,146.9378407886672,27.64337425516309
Country D,2022,90413.45119625634,36.547532878131776,35.10263515839982,195.67928437559766,63.28389481270201,64.27245441263747
Country C,2008,73698.4359058046,15.845065677768323,33.186557902018436,249.52351326299126,134.6971718104361,33.33306846692863
Country C,2016,7764.637875682776,31.93616747636485,67.7153704570485,59.37148536771081,74.57133407413862,20.332387208882476
Country C,2001,7194.468975303476,18.119440396540625,63.11852523726902,83.45744670089394,96.14443567145655,40.07506641770249
Country A,2018,54068.68394933459,34.16249351882994,60.83895527122669,408.8879282873341,77.80107055136435,31.29326169175494
Country A,2018,51004.04034185206,30.503260818251,30.71418843385033,112.95850152094187,56.55621144954886,43.038509990750285
Country C,2023,47084.19617235023,25.68727104005822,29.464551749290056,364.61814245252,112.93270343397525,24.92087967268497
Country D,2006,33722.65737470584,29.49597887227,60.46645091490492,368.99016466000234,145.9932241228001,86.55863204226323
Country B,2021,98730.67838229571,36.29335736601452,29.233717384612394,498.30168468719677,137.13730965642452,74.13191619910477
Country B,2009,30838.79568342124,21.59277579539451,45.17679678775181,363.0182027129544,148.23320244850692,77.27210113803855
Country D,2009,51553.81961185338,33.07750540468086,31.071089338512664,107.93556017178966,112.93523936554789,33.82330328949753
Country E,2019,43464.8441981913,14.767163046264894,38.9034891835076,331.9437438250059,34.13738859766306,78.54069593291595
Country D,2008,21173.695466365498,31.035566963257047,62.67271137047715,285.86426915436283,96.4883797079214,57.26271402574347
Country B,2016,24248.787816901466,32.51972087415132,64.57091716263133,462.82584088620325,104.70183519737824,14.538506946666416
Country E,2014,92238.76049092843,23.289930902633657,69.83396254408967,360.56752982851765,44.41725462292547,22.26091506515445
Country E,2001,86536.57367131574,33.808663158987315,67.19521400075408,283.3153707497393,129.41123263443026,45.677006823418594
Country B,2003,23909.209052933475,26.71310097633631,53.56253621928676,330.89625149963905,117.60968115718525,41.502797871927186
Country E,2018,88187.94927140379,38.08823193008397,41.58629970988207,249.55697869946596,83.81148910071863,73.62228265937318
Country A,2016,24872.68235768004,13.373993078840936,22.884618764597096,278.783280221315,65.03936989975142,79.89355287445947
Country C,2004,64521.900566031225,13.924642787955452,50.40830567517398,375.0552336638965,56.61669898617465,79.19443788682935
Country E,2006,12721.649715465912,35.27282326133666,30.534033100202283,85.25582259222018,145.73362114247016,40.0231294010006
Country E,2017,88635.11449461622,35.27083823699056,62.50681419148031,326.9010089059686,126.24906760105122,60.86196424886833
Country A,2020,9892.528449219362,24.13674253624776,47.44494396748601,89.69786057533747,113.20610905662505,49.76729962395561
Country A,2021,57719.57447885798,38.918866296166925,56.67508414480685,434.78455367842736,143.80562204010914,81.11354001707555
Country D,2006,79072.59489213658,30.381679558801096,53.674751734351304,474.1085212996646,54.42058112782209,81.11775319028912
Country B,2016,16099.299959014714,39.485597402861856,37.36655959156665,401.0911483592602,132.91298468286237,14.309779937686855
Country D,2006,43425.62541251791,25.97186185603955,57.95430251063121,373.11427497795705,100.01352984782238,55.77121195540655
Country B,2003,8985.26439155476,16.04840032744047,62.168762193450995,474.68630143173436,141.96592762665867,50.27730377183935
Country A,2007,69861.49484729613,23.33179381087392,57.206521818432215,148.33774164940837,109.27319744537218,71.63137229246122
Country C,2012,34207.711521328434,39.41460525841043,58.840339016214855,152.97482551179803,118.98399703901369,25.664644860195544
Country B,2003,58142.54824065465,21.112418590882225,38.00077698333658,266.4569144384411,56.67085452182628,65.59986398808726
Country B,2005,93609.56568993436,38.710492994045,67.18439663741185,53.35835856483839,71.39952171121143,69.08877608550097
Country A,2004,34056.52025951003,33.91064043022949,41.228605917803804,484.2814509997173,66.27667729330993,12.139681242843938
Country E,2011,9619.609805351382,23.263189833789923,64.85251092732321,64.5136019418206,113.29751395245795,44.501464243943744
Country D,2003,69184.63793137654,26.256130958727507,62.89046949040078,318.2503880945584,79.34081227946608,88.31572401371984
Country C,2023,79749.90777884591,28.223172318468865,26.21654876892142,209.2882541201323,133.19735390149117,34.04836105448058
Country B,2008,95997.51318836972,29.972982541909168,68.31352797958087,96.334675620103,55.50978223163153,80.76257572095452
Country E,2003,19991.08331743825,12.30097649845359,69.8170842691685,61.07672119031079,125.48010530705436,56.95120109027429
Country A,2018,42253.29288603423,38.00764157248639,50.30732583645003,168.0883455643202,127.58913139165271,33.72354313816122
Country B,2023,85193.34370242011,27.909991393019965,59.155502542997404,98.00781570902888,105.34543887947737,76.87896677517615
Country E,2013,81652.78236054356,37.93447658811459,66.68435187759081,473.1478618894106,47.797217247733386,89.25293666869582
Country D,2004,64355.592196716934,28.956954138650943,21.0012195234815,160.14257947188122,69.20628205503618,69.36046600552726
Country A,2017,30590.011794255923,22.93046467029253,66.49950121489908,92.35936858354216,77.72898696178618,14.903513740792889
Country E,2009,31983.35261182387,27.007840346089967,51.3683068879554,396.3569156166868,85.85387807458717,14.192848102682118
Country E,2018,16780.284489293543,34.88509822120855,61.42282001846416,236.41344186870688,118.41191694394313,49.324443151333014
Country B,2011,92576.09900966141,19.783774943550213,47.03611365099367,429.6497031873848,70.60471136247878,10.485354122202262
Country D,2017,21428.493890747308,38.69380171227756,46.52730196967582,427.29393588011595,32.186131310608495,64.07587517797265
Country A,2016,59424.22711209111,23.97865593417209,64.87591028723051,496.57133858678355,133.929443756652,11.304185912116651
Country A,2023,60513.384613300725,38.68711006292159,45.37360032423877,411.7225692224031,81.87921278602951,87.84520488261448
Country D,2010,40112.51691355054,36.42269844229789,43.58946905603979,146.36832917140666,63.94636090055234,80.45059858315386
Country C,2002,38489.25379551824,33.02985869247436,50.409440421419575,313.9017745644187,128.30230102771432,75.23026889138183
Country B,2022,68515.89976303658,24.023133983116182,45.92849905811791,286.8125353805149,135.46144591179575,74.99297303476905
Country E,2016,41888.28890511121,27.608354329429602,42.31434780692261,278.68533321653274,117.72466110495763,76.75000698852303
Country B,2000,29235.962367110067,35.14088237080977,29.026191411389767,183.56335105359773,72.51791516985011,44.74047848320372
Country D,2014,42917.51172800294,26.321674055941017,39.870024356656735,144.56337362456492,57.73004737822442,73.34853271151431
Country E,2008,81727.89737822687,32.14568729615473,34.102285041717195,372.6027206359569,115.53596384926355,39.372025012688766
Country C,2014,96815.45323746263,33.7197715302029,40.02323632575852,95.79277845363029,36.895125836168305,77.8709090737988
Country D,2023,65415.271893115256,25.39285737006054,49.65791476564921,72.32719820225999,76.92638491788341,59.437296863490765
Country B,2002,79299.61642099012,26.087425550610064,50.44258685487053,221.55963417684316,121.05664501511313,38.667601998430854
Country E,2021,55618.36182469797,15.935041516656472,31.933073914635436,384.7664638666834,100.20865818829381,69.63785325968271
Country A,2018,64358.19849887659,17.342175331212527,24.22393233079828,440.83985214442856,118.06234160224605,29.425942777675445
Country E,2012,98868.23238997319,37.14829549582636,57.22188445170817,293.0571167901011,98.74995708585621,87.17311510202696
